id,name,linkedin_url,website,industry,employee_count,country,city,founded_year,company_age,gtm_score,gtm_band,demand_score,conversion_score,delivery_score,DEM-ICP-01,DEM-FIT-02,DEM-MSG-03,DEM-CHN-04,DEM-ATT-05,DEM-CNT-06,CON-SLA-01,CON-QLF-02,CON-STG-03,CON-OBJ-04,CON-WNL-05,CON-PGE-06,DEL-TTV-01,DEL-ONB-02,DEL-HLT-03,DEL-RET-04,DEL-QBR-05,DEL-ADV-06,follower_count,followers_per_employee,speciality_count,description_length,is_verified,has_tagline,has_website,page_verified
82138326,"Example B2B SaaS Marketing Recruitment | Specialists in SaaS - Product, Demand & Growth Hiring",https://www.linkedin.com/company/example-digital/,https://theexample.co.uk,Staffing and Recruiting,4.0,GB,London,2022.0,4.0,29.5,Foundations,37.1,23.5,26.5,3,1,3,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1154,288.5,5,971,0,1,1,False
100839856,B2B Rizz | ABM + LinkedIn Ads for B2B SaaS,https://www.linkedin.com/company/b2b-rizz/,https://b2brizz.com/,Advertising Services,5.0,US,New York City,2023.0,3.0,25.2,Foundations,33.0,20.0,20.0,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,456,91.2,3,72,0,1,1,False
98926171,B2B SaaS Partners Limited,https://www.linkedin.com/company/b2bsaaspartners/,https://www.b2bsaaspartners.com,Embedded Software Products,0.0,GB,London,2022.0,4.0,28.0,Foundations,30.4,29.6,20.0,2,2,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,7,inf,0,62,0,1,1,False
11149855,SaaS Partners,https://www.linkedin.com/company/saaspartnersfr/,https://www.saaspartners.fr,Venture Capital and Private Equity Principals,9.0,FR,Paris,2016.0,10.0,28.0,Foundations,33.0,26.9,20.0,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,844,93.8,7,582,0,1,1,False
79097173,SaaS Growth Strategies,https://www.linkedin.com/company/saasgrowthstrategies/,https://saas-growth-strategies.beehiiv.com/,Software Development,2.0,US,San Francisco,2023.0,3.0,25.9,Foundations,33.0,20.0,23.5,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1572,786.0,3,139,0,1,1,False
18863312,Rock The Rankings - The B2B SaaS SEO & GEO Agency,https://www.linkedin.com/company/rock-the-rankings/,https://www.rocktherankings.com,"Technology, Information and Internet",6.0,US,Charlotte,2020.0,6.0,35.2,Foundations,43.3,33.3,22.9,3,1,4,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1938,323.0,6,744,0,1,1,False
89534218,SaaS Weekly,https://www.linkedin.com/company/saas-weekly/,https://getsaasweekly.com/,"Technology, Information and Media",2.0,US,Seattle,2019.0,7.0,28.0,Foundations,33.0,26.9,20.0,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,729,364.5,2,141,0,1,1,False
110225116,WhaleClicks B2B & SaaS Lead Generation Agency,https://www.linkedin.com/company/whaleclicks-com/,https://whaleclicks.com/,Marketing Services,1.0,US,Concord,2023.0,3.0,41.4,Process & Response,56.8,33.1,27.0,3,1,3,4,4,2,1,1,4,1,1,2,1,2,1,2,1,1,8,8.0,8,594,0,1,1,False
112078961,LinkQuro - B2B SaaS Link Building,https://www.linkedin.com/company/linkquro-b2b-saas-link-building/,https://www.linkquro.com,Advertising Services,3.0,US,Orlando,2025.0,1.0,33.5,Foundations,43.5,30.2,20.0,3,1,3,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,69,23.0,1,1178,0,1,1,False
93836778,SaaS AI,https://www.linkedin.com/company/saas-ai/,https://saasgrowth.ai,Internet Publishing,6.0,US,San Francisco,2023.0,3.0,26.8,Foundations,30.1,23.4,26.8,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,531,88.5,8,305,0,1,1,False
71652599,DRMG | Category Strategy for B2B SaaS,https://www.linkedin.com/company/drmg-saas-brand-strategy/,http://www.drmg.co,Business Consulting and Services,2.0,US,Salt Lake City,,,29.2,Foundations,33.0,26.9,26.4,2,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,271,135.5,7,470,0,1,1,False
100542669,B2B PodPros - B2B Podcast Ads,https://www.linkedin.com/company/b2b-podpros/,https://www.b2bpodpros.com/,Advertising Services,0.0,US,Houston,2023.0,3.0,29.9,Foundations,43.0,20.0,23.3,2,2,3,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,266,inf,12,630,0,1,1,False
105589280,SPK MKTG | B2B & SaaS Growth,https://www.linkedin.com/company/spk-mktg/,https://spkmktg.com/guides,Business Consulting and Services,0.0,US,Newport Beach,,,34.9,Foundations,44.2,26.4,33.0,3,2,4,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,inf,0,1899,0,1,1,False
30587071,Copynoise [B2B SaaS Copywriting],https://www.linkedin.com/company/copynoise/,http://copynoise.com,Writing and Editing,0.0,US,Bend,2019.0,7.0,30.7,Foundations,40.0,26.9,20.0,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,31,inf,9,106,0,1,1,False
101383001,B2B Lanes,https://www.linkedin.com/company/b2b-lanes/,https://b2blanes.com/,"Technology, Information and Internet",12.0,US,Minneapolis,,,44.6,Process & Response,60.6,37.6,26.8,3,2,5,4,3,1,3,2,3,1,1,1,1,2,2,1,1,1,803,66.9,16,1956,0,1,1,False
3035225,Yellow O | Outbound Sales Consulting for B2B SaaS,https://www.linkedin.com/company/yellow-o-outbound-sales/,https://yellowo.co.uk,Business Consulting and Services,1.0,GB,London,2012.0,14.0,44.6,Process & Response,46.4,50.1,29.8,3,2,3,2,1,3,2,4,3,4,1,1,2,2,1,1,1,2,96,96.0,9,1295,0,1,1,False
65644084,AD4 - Marketing for B2B SaaS Startups,https://www.linkedin.com/company/ad4-marketing-agency-for-early-stage-startups/,http://www.ameyadeshmukh.com,Advertising Services,0.0,US,San Francisco,,,40.8,Process & Response,56.2,32.5,26.4,3,2,3,4,2,3,1,1,2,1,1,4,1,2,1,1,2,1,23,inf,10,1472,0,1,1,False
91134360,SaaS Sprints,https://www.linkedin.com/company/saas-sprints/,https://www.saas-sprints.com,Business Consulting and Services,0.0,US,Remote ,2023.0,3.0,30.8,Foundations,43.6,20.0,26.5,3,3,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,359,inf,0,667,0,1,1,False
93223980,Lollipop - Pop your B2B SaaS,https://www.linkedin.com/company/lollipop1/,http://www.lollipop.one,Marketing Services,0.0,US,New York City,2021.0,5.0,29.6,Foundations,30.4,26.9,33.5,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,31,inf,0,411,0,1,1,False
85647809,Otter  |  LinkedIn ads for B2B SaaS,https://www.linkedin.com/company/otterad/,https://www.otterad.com/,Marketing Services,2.0,GB,London,2022.0,4.0,30.1,Foundations,36.4,27.2,23.3,2,1,3,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,120,60.0,9,870,0,1,1,False
40709695,B2B Digital Services,https://www.linkedin.com/company/b2bdigitalservices/,https://b2bdigital-services.com,Marketing Services,2.0,US,Vero Beach,2017.0,9.0,33.8,Foundations,39.4,33.3,23.5,2,1,2,4,1,2,1,2,2,1,2,2,1,1,2,1,1,1,480,240.0,26,180,0,1,1,False
68739212,B2B Software Advisors,https://www.linkedin.com/company/b2b-software-advisors/,http://www.b2bsoftwareadvisors.com,Financial Services,1.0,US,San Francisco,2020.0,6.0,28.0,Foundations,30.3,26.9,25.9,2,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,80,80.0,0,634,0,1,1,False
10941043,"B2B SaaS Growth, LLC.",https://www.linkedin.com/company/stealthpdx/,http://b2bsaasgrowth.com,"Technology, Information and Internet",0.0,US,Portland,,,26.8,Foundations,33.6,20.0,26.8,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,111,inf,5,219,0,0,1,False
90823413,"GrowthHackers | The Growth Partner to B2B SaaS Companies, Tech Startups and eCommerce Stores",https://www.linkedin.com/company/growthhackers-agency/,https://www.growth-hackers.net/contact/,Advertising Services,1.0,US,San Francisco,2016.0,10.0,40.7,Process & Response,49.1,39.4,26.5,2,1,3,4,2,3,1,2,2,1,2,4,2,1,1,1,1,2,360,360.0,15,2000,0,1,1,False
19058684,SaaS Sales Trainer,https://www.linkedin.com/company/saassalestrainer/,http://www.saassalestrainer.net,Consumer Services,0.0,US,Lehi,2018.0,8.0,28.9,Foundations,33.6,26.9,23.3,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,72,inf,4,302,0,1,1,False
103055794,Gravett West Consulting: Empowering Mid-Size B2B SaaS Growth,https://www.linkedin.com/company/gravett-west-consulting/,https://calendly.com/caragravett/30min,"Technology, Information and Internet",1.0,US,Seattle,2024.0,2.0,32.4,Foundations,33.5,36.0,23.0,2,1,3,2,1,1,1,2,1,3,2,2,1,1,1,1,2,1,15,15.0,6,713,0,1,1,False
16223578,Trigr Innovation | Product Formation & Transformation | B2B + SaaS + Data + AI,https://www.linkedin.com/company/trigr-innovation/,,Business Consulting and Services,0.0,US,Winston-Salem,2017.0,9.0,29.4,Foundations,33.6,26.9,25.9,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,15,inf,9,601,0,1,0,False
108329146,The Go To Market Handbook For B2B SaaS Leaders,https://www.linkedin.com/company/the-go-to-market-handbook-for-b2b-saas-leaders/,"https://www.amazon.co.uk/MARKET-HANDBOOK-B2B-SaaS-LEADERS/dp/B0CJ45462M/ref=sr_1_1?crid=29FTPHMD8DC8A&dib=eyJ2IjoiMSJ9.PGDm4NGXEnmenkWXQuf1zg.hifg7ceoboaKWO9Jgws34U1-qqySejV4MkCOEDoL1no&dib_tag=se&keywords=the+go+to+market+handbook+for+b2b+saas+leaders&qid=1755544919&sprefix=the+go+to+market+handbook,aps,97&sr=8-1&ufe=app_do:amzn1.fos.95fd378e-6299-4723-b1f1-3952ffba15af",Book and Periodical Publishing,2.0,GB,London,,,24.1,Foundations,30.3,20.0,20.0,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,126,63.0,0,1850,0,1,1,False
98926512,NewOwl AI,https://www.linkedin.com/company/newowlai/,https://www.newowl.co/,Software Development,5.0,US,Denver,2023.0,3.0,38.5,Foundations,46.2,36.6,26.8,1,2,2,4,3,2,1,2,1,1,4,2,1,2,2,1,1,1,26509,5301.8,17,570,0,1,1,False
71468947,Johnathan Kimbrough Consulting LLC,https://www.linkedin.com/company/johnathankimbroughconsulting/,https://www.amazon.com/shop/resilient_808,Executive Offices,20.0,US,Silver Creek,2020.0,6.0,39.1,Foundations,46.2,36.6,30.0,2,2,3,4,1,2,1,2,2,2,3,1,2,2,1,1,2,1,62101,3105.0,23,1894,0,1,1,False
77618852,Feedcoyote,https://www.linkedin.com/company/feedcoyote/,https://feedcoyote.com,Software Development,15.0,US,United States,2022.0,4.0,33.8,Foundations,42.8,30.2,22.9,1,2,2,4,2,2,1,2,2,1,2,1,1,1,1,1,1,2,15937,1062.5,22,727,0,1,1,False
130757,Naviga Recruiting & Executive Search,https://www.linkedin.com/company/naviga-business-services/,https://www.navigarecruiting.com,Staffing and Recruiting,19.0,US,Tampa,2002.0,24.0,33.3,Foundations,39.7,30.2,26.7,2,1,2,3,2,2,1,2,2,1,2,1,2,1,1,1,2,1,14625,769.7,15,556,1,1,1,True
101631657,Truxt.ai,https://www.linkedin.com/company/truxt-ai/,https://www.truxt.ai,Research Services,9.0,US,Ridgefield Park,2023.0,3.0,28.0,Foundations,36.5,23.4,20.0,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,15016,1668.4,5,190,0,1,1,False
14541604,Talentnauts,https://www.linkedin.com/company/talentnautshq/,https://talentnauts.com,Staffing and Recruiting,13.0,US,Lewes,2017.0,9.0,35.6,Foundations,43.5,33.7,23.3,3,2,3,2,1,2,1,3,2,1,2,1,1,2,1,1,1,1,37334,2871.8,14,1286,0,1,1,False
71978502,TalentBox Labs Inc,https://www.linkedin.com/company/talentbox-labs/,http://www.talentbox.ai,"Technology, Information and Internet",3.0,US,.,2019.0,7.0,30.7,Foundations,36.5,30.2,20.0,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,20986,6995.3,4,147,0,1,1,False
5255934,Formative Search Partners,https://www.linkedin.com/company/closeriq/,https://www.formativesp.com/,Executive Search Services,11.0,US,New York City,2014.0,12.0,36.7,Foundations,46.7,30.2,29.8,3,2,3,3,1,2,1,2,2,1,2,1,1,2,2,1,2,1,14781,1343.7,15,332,0,1,1,False
54322801,Vouris,https://www.linkedin.com/company/vouris/,http://www.vouris.com,Strategic Management Services,9.0,US,Pleasanton,2020.0,6.0,37.2,Foundations,39.7,40.0,26.8,2,2,2,3,1,2,1,2,4,1,2,2,1,2,2,1,1,1,14777,1641.9,9,201,0,1,1,False
35436677,Growth.Lat – Multilingual Content Agency for Scaling Businesses,https://www.linkedin.com/company/growthlat/,https://growth.lat/,Advertising Services,8.0,US,Sheridan,2013.0,13.0,34.4,Foundations,45.8,30.2,20.0,2,2,2,4,1,3,1,2,2,1,2,1,1,1,1,1,1,1,15143,1892.9,15,426,0,1,1,False
3148596,Rocket Fuel Labs,https://www.linkedin.com/company/rocket-fuel-labs/,http://rocketfuellabs.com,Advertising Services,15.0,US,Austin,2020.0,6.0,34.7,Foundations,40.0,36.6,20.0,2,2,2,2,2,2,1,2,2,1,3,2,1,1,1,1,1,1,13518,901.2,4,354,0,1,1,False
18256671,Sfeer℠,https://www.linkedin.com/company/sfeerplatform/,http://sfeer.tech,International Trade and Development,10.0,US,Lewes,2022.0,4.0,33.3,Foundations,42.8,30.5,20.0,2,2,3,2,1,3,2,2,1,1,2,1,1,1,1,1,1,1,10171,1017.1,8,1942,0,1,1,False
106232548,Bamboo X,https://www.linkedin.com/company/bamboo-x/,bamboo-x.com,Staffing and Recruiting,6.0,US,New York City,2013.0,13.0,38.4,Foundations,46.4,36.6,25.9,3,2,3,2,1,3,1,2,2,2,3,1,1,1,1,1,2,2,18123,3020.5,0,1838,0,1,1,False
94859017,InsureSense™,https://www.linkedin.com/company/insuresense/,https://insure-sense.com/,Insurance,8.0,US,New York City,2024.0,2.0,41.3,Process & Response,56.7,33.4,26.4,3,2,4,4,2,2,2,1,1,1,3,2,1,2,1,1,2,1,9392,1174.0,20,1474,0,1,1,False
101419503,LatamCent,https://www.linkedin.com/company/latamcent/,https://latamcent.com/,Staffing and Recruiting,20.0,US,Miami,2023.0,3.0,30.7,Foundations,43.3,23.4,20.0,2,2,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,21264,1063.2,13,372,1,1,1,True
